Order_ID,Order_Date,Ship_Date,Delivery_Days,Customer_ID,Customer_Name,Customer_Age,Gender,Customer_Type,Region,State,City,Category,Product_Name,Quantity,Unit_Price,Cost_Price,Sales,Discount_Percent,Discount_Type,Profit,Profit_Margin_Percent,Returned,Customer_Rating,Payment_Mode,Shipping_Mode,Salesperson_ID,Salesperson_Name
ORD042474,2024-01-20,2024-01-26,6,CUST2854,Avi Garde,39,Female,Returning,West,Gujarat,Surat,Electronics,Tablet,2,13281.95,14765.59,23376.23,12,Loyalty Discount,8610.65,36.84,No,3,Credit Card,Standard,SP025,Dakshesh Date
ORD042475,2025-12-07,2025-12-08,1,CUST9558,Laksh Madan,20,Male,New,Central,Chhattisgarh,Raipur,Clothing,Dress,3,2713.08,6096.04,7325.32,10,Loyalty Discount,1229.27,16.78,No,5,Net Banking,Express,SP007,Vidhi Ben
ORD042476,2023-11-15,2023-11-15,0,CUST6192,Daksh Sura,38,Female,New,Central,Madhya Pradesh,Bhopal,Electronics,Headphones,3,3792.42,7291.68,10467.08,8,Loyalty Discount,3175.4,30.34,No,5,Debit Card,Same Day,SP006,Daksh Comar
ORD042477,2025-11-07,2025-11-11,4,CUST6385,Lila Devan,53,Female,Returning,Central,Chhattisgarh,Raipur,Sports,Yoga Mat,2,1224.91,1410.92,1984.35,19,Clearance Sale,573.43,28.9,No,5,Credit Card,Premium,SP020,Devika Banik
ORD042478,2024-04-25,2024-04-30,5,CUST5247,Bhanumati Pillai,44,Female,New,Central,Chhattisgarh,Raipur,Sports,Football,6,1301.51,4881.7,6871.97,12,Loyalty Discount,1990.28,28.96,No,3,Credit Card,Premium,SP048,Devika Arora
ORD042479,2025-03-20,2025-03-22,2,CUST8341,Vyanjana Chaudhuri,43,Female,Returning,East,Odisha,Bhubaneswar,Sports,Cricket Bat,7,2408.97,13261.1,16862.79,0,No Discount,3601.69,21.36,No,4,UPI,Express,SP048,Devika Arora
ORD042480,2023-11-30,2023-11-30,0,CUST2508,Falguni Bali,19,Female,Returning,Central,Madhya Pradesh,Indore,Sports,Gym Bag,10,1508.36,10170.25,15083.6,0,No Discount,4913.35,32.57,No,5,Net Banking,Same Day,SP035,Michael Sarin
ORD042481,2024-12-16,2024-12-21,5,CUST3303,Vasana Chokshi,57,Male,Returning,West,Maharashtra,Pune,Furniture,Chair,6,3669.91,12359.83,19377.12,12,Festival Offer,7017.29,36.21,No,3,Debit Card,Standard,SP029,Aarini Arya
ORD042482,2023-12-03,2023-12-05,2,CUST6689,Urvashi Mander,61,Female,Returning,Central,Chhattisgarh,Raipur,Furniture,Table,5,8960.96,26609.41,41220.42,8,Loyalty Discount,14611.0,35.45,No,3,Cash,Express,SP017,Forum Mahal
ORD042483,2025-09-24,2025-09-25,1,CUST7291,Karan Lad,61,Female,Returning,Central,Madhya Pradesh,Indore,Clothing,Kurta,3,1111.42,2076.0,2867.46,14,Loyalty Discount,791.46,27.6,No,3,Debit Card,Express,SP005,Gaurangi Handa
ORD042484,2025-12-21,2025-12-26,5,CUST3714,Vasatika Goswami,44,Male,New,South,Telangana,Hyderabad,Home Appliances,Microwave,10,13661.1,83952.46,136611.0,0,No Discount,52658.54,38.55,No,5,UPI,Premium,SP023,Anamika Contractor
ORD042485,2024-12-29,2024-12-29,0,CUST7700,Fiyaz Bawa,58,Female,Returning,West,Gujarat,Ahmedabad,Clothing,Dress,1,2621.78,1637.11,2621.78,0,No Discount,984.67,37.56,No,3,UPI,Same Day,SP035,Michael Sarin
ORD042486,2026-04-20,2026-04-23,3,CUST1700,Nitesh Krishnamurthy,65,Male,Returning,West,Maharashtra,Pune,Home Appliances,Washing Machine,9,28581.35,145189.7,190351.79,26,Clearance Sale,45162.09,23.73,No,4,Credit Card,Premium,SP001,Aahana Hans
ORD042487,2026-02-06,2026-02-07,1,CUST2248,Kalpit Oza,33,Female,Returning,Central,Madhya Pradesh,Bhopal,Home Appliances,Washing Machine,10,30393.23,227005.18,267460.42,12,Festival Offer,40455.24,15.13,No,5,Credit Card,Express,SP002,Om Bains
ORD042488,2024-08-20,2024-08-26,6,CUST6641,Ria Sarin,25,Female,New,South,Tamil Nadu,Coimbatore,Clothing,Jeans,2,1382.75,1641.63,2461.3,11,Loyalty Discount,819.66,33.3,No,4,Cash,Standard,SP035,Michael Sarin
ORD042489,2026-03-10,2026-03-13,3,CUST4220,Harita Palla,53,Female,Returning,East,Odisha,Bhubaneswar,Home Appliances,Air Conditioner,2,40976.2,67533.3,81952.4,0,No Discount,14419.1,17.59,No,3,Net Banking,Premium,SP042,Harshil Pau
ORD042490,2026-05-05,2026-05-05,0,CUST7720,Ishwar Shroff,35,Male,New,North,Punjab,Ludhiana,Home Appliances,Microwave,4,9752.4,22191.68,31987.87,18,Clearance Sale,9796.2,30.62,No,4,Debit Card,Same Day,SP018,Parth Kanda
ORD042491,2026-05-13,2026-05-18,5,CUST7244,Abha Sunder,51,Female,Returning,North,Delhi,New Delhi,Home Appliances,Washing Machine,1,27708.54,19195.85,27708.54,0,No Discount,8512.69,30.72,No,4,UPI,Premium,SP021,Nicholas Suresh
ORD042492,2025-04-09,2025-04-14,5,CUST6237,Patrick Kapoor,61,Male,Returning,North,Delhi,New Delhi,Clothing,T-Shirt,2,804.31,930.25,1479.93,8,Loyalty Discount,549.68,37.14,No,4,Debit Card,Premium,SP035,Michael Sarin
ORD042493,2023-11-17,2023-11-18,1,CUST2357,Vaishnavi Kara,39,Male,Returning,South,Karnataka,Mysore,Clothing,Jacket,5,3726.3,12709.06,15277.83,18,Festival Offer,2568.77,16.81,No,3,Credit Card,Express,SP036,Hema Kuruvilla
ORD042494,2024-06-08,2024-06-09,1,CUST2655,Tanvi Mukhopadhyay,45,Female,Returning,Central,Chhattisgarh,Raipur,Electronics,Headphones,5,3193.17,10483.07,15965.85,0,No Discount,5482.78,34.34,No,4,Cash,Express,SP046,Jack Patla
ORD042495,2023-08-23,2023-08-29,6,CUST5947,Chakradev Chaudhary,53,Female,Returning,North,Delhi,New Delhi,Sports,Yoga Mat,5,765.43,2634.82,3099.99,19,Festival Offer,465.17,15.01,No,4,Debit Card,Standard,SP044,Ansh Sule
ORD042496,2024-01-22,2024-01-22,0,CUST6188,Omya Chacko,27,Female,Returning,North,Punjab,Chandigarh,Home Appliances,Washing Machine,8,23804.58,141959.72,179010.44,6,Loyalty Discount,37050.72,20.7,No,3,Debit Card,Same Day,SP006,Daksh Comar
ORD042497,2024-04-08,2024-04-09,1,CUST4562,Karan Ahluwalia,40,Male,Returning,East,Bihar,Patna,Clothing,Dress,8,1665.71,10622.0,13325.68,0,No Discount,2703.68,20.29,No,5,Debit Card,Express,SP028,Anvi Tata
ORD042498,2024-03-10,2024-03-18,8,CUST2936,Vasana Narayan,42,Male,Returning,West,Gujarat,Surat,Sports,Football,8,1269.38,8000.15,10155.04,0,No Discount,2154.89,21.22,No,3,UPI,Standard,SP039,Mitesh Soni
ORD042499,2025-08-19,2025-08-24,5,CUST2030,Aishani Manda,44,Male,New,North,Rajasthan,Jodhpur,Sports,Gym Bag,2,1044.0,1699.8,2088.0,0,No Discount,388.2,18.59,No,3,Net Banking,Standard,SP039,Mitesh Soni
ORD042500,2024-05-22,2024-05-22,0,CUST9105,Daksha Sunder,46,Female,Returning,North,Punjab,Chandigarh,Clothing,Jeans,1,1636.84,929.77,1440.42,12,Loyalty Discount,510.65,35.45,No,4,Net Banking,Same Day,SP003,Ekapad Chadha
ORD042501,2025-12-13,2025-12-17,4,CUST1936,Tanveer Badal,43,Male,New,South,Telangana,Hyderabad,Furniture,Table,8,7951.93,46232.53,63615.44,0,No Discount,17382.91,27.32,No,4,Credit Card,Standard,SP018,Parth Kanda
ORD042502,2026-02-26,2026-03-06,8,CUST4627,Jagrati Sachdev,20,Male,Returning,South,Tamil Nadu,Coimbatore,Home Appliances,Mixer,6,2736.18,10634.07,16417.08,0,No Discount,5783.01,35.23,No,5,Credit Card,Standard,SP031,Aarav Keer
ORD042503,2023-07-17,2023-07-17,0,CUST7365,Harshil Randhawa,32,Female,Returning,Central,Madhya Pradesh,Bhopal,Clothing,Kurta,10,1146.23,5516.62,9169.84,20,Festival Offer,3653.22,39.84,No,4,Credit Card,Same Day,SP028,Anvi Tata
ORD042504,2024-03-19,2024-03-22,3,CUST6276,Nidra Sem,21,Female,Returning,North,Delhi,New Delhi,Clothing,T-Shirt,6,872.33,2685.67,3663.79,30,Clearance Sale,978.11,26.7,No,4,Debit Card,Premium,SP017,Forum Mahal
ORD042505,2024-02-28,2024-03-03,4,CUST8676,Chaitaly Deshpande,42,Male,New,South,Tamil Nadu,Chennai,Sports,Badminton Racket,8,1660.75,9450.61,11293.1,15,Festival Offer,1842.49,16.32,No,5,Debit Card,Standard,SP036,Hema Kuruvilla
ORD042506,2025-06-16,2025-06-16,0,CUST9102,Gunbir Lal,60,Male,Returning,Central,Madhya Pradesh,Indore,Home Appliances,Microwave,2,10098.46,16991.1,20196.92,0,No Discount,3205.82,15.87,No,3,Debit Card,Same Day,SP024,Chatura Chaudry
ORD042507,2025-04-24,2025-04-28,4,CUST4963,Bachittar Keer,52,Female,Returning,West,Maharashtra,Mumbai,Sports,Yoga Mat,9,734.89,3459.43,5291.21,20,Clearance Sale,1831.77,34.62,No,3,Net Banking,Standard,SP006,Daksh Comar
ORD042508,2025-07-29,2025-07-29,0,CUST6481,Aashi Arora,34,Male,New,South,Telangana,Hyderabad,Electronics,Smartphone,6,24520.39,94547.8,126525.21,14,Loyalty Discount,31977.41,25.27,No,3,Debit Card,Same Day,SP026,Patrick Rastogi
ORD042509,2023-11-08,2023-11-08,0,CUST8945,Frederick Kant,37,Female,Returning,North,Delhi,New Delhi,Clothing,Dress,10,2441.6,14098.22,21974.4,10,Loyalty Discount,7876.18,35.84,No,5,Net Banking,Same Day,SP046,Jack Patla
ORD042510,2025-12-11,2025-12-11,0,CUST6572,Chanakya Devan,32,Female,Returning,Central,Chhattisgarh,Raipur,Home Appliances,Mixer,7,4590.53,19520.68,28599.0,11,Festival Offer,9078.32,31.74,No,3,Cash,Same Day,SP008,Idika Rau
ORD042511,2025-05-02,2025-05-10,8,CUST9171,Amol Sibal,55,Female,Returning,Central,Madhya Pradesh,Bhopal,Home Appliances,Air Conditioner,7,41985.98,181815.47,293901.86,0,No Discount,112086.39,38.14,No,4,Credit Card,Standard,SP042,Harshil Pau
ORD042512,2024-11-21,2024-11-21,0,CUST6238,Advik Cherian,20,Male,Returning,Central,Madhya Pradesh,Indore,Furniture,Sofa,4,32145.16,79521.58,105436.12,18,Festival Offer,25914.55,24.58,No,4,Credit Card,Same Day,SP017,Forum Mahal
ORD042513,2023-12-02,2023-12-09,7,CUST8686,Zayan Shan,28,Male,Returning,East,Bihar,Patna,Furniture,Bookshelf,5,7697.99,32636.96,38489.95,0,No Discount,5852.99,15.21,No,5,Cash,Standard,SP045,Yashasvi Murthy
ORD042514,2025-06-01,2025-06-01,0,CUST3984,Gautam Bali,36,Male,New,West,Gujarat,Surat,Home Appliances,Mixer,7,2837.61,11770.39,16287.88,18,Clearance Sale,4517.49,27.74,No,4,Cash,Same Day,SP025,Dakshesh Date
ORD042515,2025-04-23,2025-04-25,2,CUST3311,Jagrati Rai,58,Male,New,Central,Chhattisgarh,Raipur,Clothing,Jeans,6,1554.57,6406.38,8487.95,9,Loyalty Discount,2081.57,24.52,No,4,Net Banking,Express,SP028,Anvi Tata
ORD042516,2025-06-07,2025-06-07,0,CUST6810,Rudra Pall,57,Male,Returning,North,Delhi,New Delhi,Clothing,Jacket,2,2326.35,2361.63,3396.47,27,Clearance Sale,1034.84,30.47,No,5,Cash,Same Day,SP005,Gaurangi Handa
ORD042517,2023-06-20,2023-06-23,3,CUST9491,Yochana Baral,50,Female,Returning,South,Telangana,Hyderabad,Electronics,Smartphone,1,27246.28,16789.53,25883.97,5,Loyalty Discount,9094.43,35.14,No,5,Cash,Premium,SP014,Balvan Sankaran
ORD042518,2024-01-23,2024-01-26,3,CUST2598,Rushil Anand,25,Male,Returning,South,Tamil Nadu,Coimbatore,Clothing,Kurta,5,1167.77,4888.79,5838.85,0,No Discount,950.06,16.27,No,5,UPI,Express,SP043,Chandresh Lala
ORD042519,2023-11-30,2023-12-08,8,CUST3756,Lavanya Sheth,54,Female,Returning,East,Bihar,Patna,Electronics,Headphones,4,4618.73,10185.94,16627.43,10,Loyalty Discount,6441.49,38.74,No,4,Credit Card,Standard,SP048,Devika Arora
ORD042520,2025-07-12,2025-07-14,2,CUST3708,Ekalinga Ben,52,Male,New,West,Maharashtra,Mumbai,Home Appliances,Microwave,1,9374.74,6507.0,9374.74,0,No Discount,2867.74,30.59,No,3,Cash,Premium,SP044,Ansh Sule
ORD042521,2024-11-09,2024-11-15,6,CUST1708,Ojas Nori,43,Female,New,South,Tamil Nadu,Chennai,Home Appliances,Mixer,2,4509.97,4087.24,6494.36,28,Clearance Sale,2407.12,37.06,No,5,Net Banking,Standard,SP034,Nilima Patla
ORD042522,2026-05-21,2026-05-24,3,CUST6308,Imaran Master,36,Female,New,West,Gujarat,Surat,Sports,Yoga Mat,5,841.03,3309.73,4205.15,0,No Discount,895.42,21.29,No,4,Cash,Express,SP043,Chandresh Lala
ORD042523,2023-07-16,2023-07-18,2,CUST1239,Suhani Krishna,58,Male,Returning,West,Gujarat,Surat,Sports,Yoga Mat,6,850.07,3168.52,5100.42,0,No Discount,1931.9,37.88,Yes,1,Debit Card,Express,SP014,Balvan Sankaran
ORD042524,2025-07-30,2025-08-03,4,CUST4462,Zayan Lad,42,Female,Returning,West,Maharashtra,Pune,Furniture,Wardrobe,7,16571.7,76532.32,95121.56,18,Clearance Sale,18589.24,19.54,No,4,UPI,Standard,SP018,Parth Kanda
ORD042525,2026-02-21,2026-03-01,8,CUST6652,Zansi Badal,34,Female,New,West,Maharashtra,Mumbai,Sports,Cricket Bat,6,2442.15,8009.72,12161.91,17,Clearance Sale,4152.18,34.14,No,3,UPI,Standard,SP041,Lipika Sarkar
ORD042526,2023-11-19,2023-11-24,5,CUST4542,Kabir Sanghvi,59,Male,New,Central,Chhattisgarh,Raipur,Clothing,Dress,3,2559.98,5253.9,6911.95,10,Festival Offer,1658.04,23.99,Yes,2,Credit Card,Premium,SP043,Chandresh Lala
ORD042527,2026-01-01,2026-01-08,7,CUST6430,Krishna Loke,49,Female,New,North,Punjab,Ludhiana,Home Appliances,Mixer,9,2469.33,16339.33,20890.53,6,Loyalty Discount,4551.21,21.79,No,5,Cash,Standard,SP049,Vaishnavi Singh
ORD042528,2023-08-24,2023-08-29,5,CUST5788,Nisha Behl,34,Male,New,South,Telangana,Hyderabad,Home Appliances,Refrigerator,1,33715.25,18471.91,25623.59,24,Clearance Sale,7151.68,27.91,No,4,UPI,Standard,SP031,Aarav Keer
ORD042529,2025-11-06,2025-11-13,7,CUST3295,Rehaan Dugar,23,Male,Returning,Central,Madhya Pradesh,Indore,Clothing,Jeans,3,1900.91,3212.56,4676.24,18,Festival Offer,1463.67,31.3,No,3,Cash,Standard,SP025,Dakshesh Date
ORD042530,2026-05-13,2026-05-13,0,CUST9129,Mitesh Munshi,47,Male,Returning,South,Tamil Nadu,Chennai,Clothing,Kurta,2,1176.57,1435.08,1976.64,16,Festival Offer,541.56,27.4,No,3,Net Banking,Same Day,SP049,Vaishnavi Singh
ORD042531,2024-11-18,2024-11-24,6,CUST3995,Ria Basu,32,Female,Returning,Central,Madhya Pradesh,Indore,Clothing,Jacket,7,3783.54,17068.03,26484.78,0,No Discount,9416.75,35.56,No,3,Credit Card,Standard,SP016,Imaran Mohan
ORD042532,2024-12-07,2024-12-08,1,CUST2283,Fiyaz Bandi,58,Male,Returning,Central,Chhattisgarh,Raipur,Furniture,Sofa,8,31664.7,192893.89,253317.6,0,No Discount,60423.71,23.85,No,3,UPI,Express,SP027,Maanas Jaggi
ORD042533,2024-04-25,2024-04-30,5,CUST5068,Samar Dube,20,Female,New,East,Odisha,Bhubaneswar,Clothing,Jeans,6,1479.47,4926.78,7989.14,10,Festival Offer,3062.36,38.33,No,5,Credit Card,Premium,SP036,Hema Kuruvilla
ORD042534,2024-12-28,2024-12-28,0,CUST3298,Vedhika Rajan,56,Male,Returning,Central,Chhattisgarh,Raipur,Sports,Cricket Bat,3,3662.68,7037.9,10988.04,0,No Discount,3950.14,35.95,Yes,2,Net Banking,Same Day,SP041,Lipika Sarkar
ORD042535,2026-04-18,2026-04-19,1,CUST1836,Omya Goyal,20,Male,New,East,West Bengal,Kolkata,Furniture,Sofa,6,23084.04,100111.08,138504.24,0,No Discount,38393.16,27.72,No,3,Debit Card,Express,SP004,Chandani Gara
ORD042536,2026-03-29,2026-03-31,2,CUST5350,Balvan Patel,57,Male,New,West,Gujarat,Ahmedabad,Home Appliances,Washing Machine,9,29230.36,199826.7,263073.24,0,No Discount,63246.54,24.04,No,3,UPI,Express,SP037,Qushi Sachdeva
ORD042537,2024-02-21,2024-02-25,4,CUST4541,Tanvi Rastogi,53,Female,Returning,East,Odisha,Bhubaneswar,Clothing,T-Shirt,3,801.88,1585.52,2068.85,14,Loyalty Discount,483.33,23.36,No,3,Cash,Premium,SP030,Vanya Chahal
ORD042538,2026-05-21,2026-05-28,7,CUST7148,Alka Nagi,18,Female,Returning,South,Telangana,Hyderabad,Clothing,T-Shirt,6,808.7,3135.26,4172.89,14,Loyalty Discount,1037.63,24.87,No,4,UPI,Standard,SP016,Imaran Mohan
ORD042539,2023-06-16,2023-06-18,2,CUST3048,Jagdish Balan,18,Female,Returning,Central,Madhya Pradesh,Bhopal,Furniture,Chair,1,2714.58,1414.35,1981.64,27,Clearance Sale,567.3,28.63,No,3,UPI,Express,SP036,Hema Kuruvilla
ORD042540,2024-10-09,2024-10-15,6,CUST2748,Ekaja Murty,49,Male,Returning,West,Maharashtra,Mumbai,Sports,Yoga Mat,8,1203.05,4195.47,6833.32,29,Clearance Sale,2637.85,38.6,Yes,3,Debit Card,Standard,SP005,Gaurangi Handa
ORD042541,2025-05-19,2025-05-25,6,CUST8091,Hritik Ranganathan,55,Female,Returning,East,Odisha,Bhubaneswar,Home Appliances,Air Conditioner,1,42256.95,26129.78,42256.95,0,No Discount,16127.17,38.16,No,4,Cash,Standard,SP007,Vidhi Ben
ORD042542,2023-12-12,2023-12-13,1,CUST7223,Ridhi Bajwa,35,Female,Returning,South,Karnataka,Mysore,Clothing,Jacket,8,3763.21,17313.72,26191.94,13,Loyalty Discount,8878.22,33.9,No,5,Cash,Express,SP036,Hema Kuruvilla
ORD042543,2026-01-19,2026-01-24,5,CUST1362,Barkha Pau,21,Male,New,Central,Chhattisgarh,Raipur,Clothing,Jacket,8,2138.41,11505.81,17107.28,0,No Discount,5601.47,32.74,No,5,Cash,Premium,SP020,Devika Banik
ORD042544,2026-06-02,2026-06-07,5,CUST8874,Dhriti Sen,42,Male,Returning,North,Delhi,New Delhi,Electronics,Tablet,8,15471.84,71759.1,112635.0,9,Loyalty Discount,40875.9,36.29,No,3,UPI,Premium,SP014,Balvan Sankaran
ORD042545,2023-11-20,2023-11-23,3,CUST9985,Varenya Bhat,19,Female,Returning,Central,Madhya Pradesh,Indore,Clothing,Jacket,6,3590.93,13214.26,21545.58,0,No Discount,8331.32,38.67,No,4,Credit Card,Express,SP040,Nitesh Swaminathan
ORD042546,2024-11-15,2024-11-17,2,CUST4714,Kai Aurora,24,Male,Returning,West,Maharashtra,Pune,Sports,Football,1,1805.75,1238.95,1516.83,16,Clearance Sale,277.88,18.32,No,4,Cash,Express,SP005,Gaurangi Handa
ORD042547,2025-10-23,2025-10-27,4,CUST4788,Unni Grewal,55,Male,Returning,Central,Chhattisgarh,Raipur,Furniture,Chair,4,3715.93,8733.13,12039.61,19,Clearance Sale,3306.48,27.46,No,5,Net Banking,Premium,SP022,Peter Dave
ORD042548,2024-04-27,2024-05-03,6,CUST7051,Harini Sunder,63,Female,Returning,South,Karnataka,Mysore,Sports,Cricket Bat,10,2539.15,15866.59,22598.44,11,Festival Offer,6731.84,29.79,No,4,Credit Card,Standard,SP017,Forum Mahal
ORD042549,2024-11-25,2024-11-28,3,CUST6293,Unnati Narayanan,25,Male,Returning,East,West Bengal,Kolkata,Furniture,Bookshelf,10,6750.99,43555.73,55358.12,18,Festival Offer,11802.39,21.32,No,4,Net Banking,Premium,SP005,Gaurangi Handa
ORD042550,2024-07-24,2024-07-24,0,CUST7635,Deepa Bhalla,49,Female,Returning,Central,Chhattisgarh,Raipur,Electronics,Headphones,1,2776.91,1382.63,1943.84,30,Clearance Sale,561.21,28.87,Yes,2,UPI,Same Day,SP001,Aahana Hans
ORD042551,2023-12-28,2024-01-04,7,CUST5355,Yachana Choudhry,51,Female,Returning,East,Bihar,Patna,Furniture,Table,5,8300.04,26492.76,37350.18,10,Festival Offer,10857.42,29.07,No,3,UPI,Standard,SP021,Nicholas Suresh
ORD042552,2026-04-08,2026-04-08,0,CUST4732,Amrita Buch,41,Female,Returning,East,Bihar,Patna,Clothing,Dress,4,1747.6,5054.63,6151.55,12,Loyalty Discount,1096.92,17.83,No,5,UPI,Same Day,SP034,Nilima Patla
ORD042553,2023-11-22,2023-11-28,6,CUST6989,Wahab Sehgal,64,Female,Returning,Central,Madhya Pradesh,Indore,Home Appliances,Mixer,3,4244.18,8465.79,12732.54,0,No Discount,4266.75,33.51,No,5,Credit Card,Standard,SP025,Dakshesh Date
ORD042554,2023-11-21,2023-11-24,3,CUST1994,Triya Sane,35,Male,New,West,Maharashtra,Pune,Home Appliances,Air Conditioner,4,64986.5,146649.73,207956.8,20,Festival Offer,61307.07,29.48,No,3,Cash,Premium,SP026,Patrick Rastogi
ORD042555,2023-12-20,2023-12-21,1,CUST9115,Dayita Garde,54,Female,New,North,Punjab,Ludhiana,Clothing,Jacket,10,3576.05,22472.35,31111.64,13,Festival Offer,8639.28,27.77,No,3,UPI,Express,SP044,Ansh Sule
ORD042556,2025-10-06,2025-10-09,3,CUST9423,Parth Johal,57,Male,Returning,West,Maharashtra,Mumbai,Furniture,Chair,9,3287.8,15855.17,24559.87,17,Clearance Sale,8704.69,35.44,No,3,Debit Card,Express,SP050,Faris Palla
ORD042557,2024-10-29,2024-10-29,0,CUST9484,Girik Verma,64,Male,New,North,Delhi,New Delhi,Sports,Yoga Mat,9,1074.46,6795.79,9186.63,5,Loyalty Discount,2390.85,26.03,No,4,Net Banking,Same Day,SP035,Michael Sarin
ORD042558,2023-09-08,2023-09-13,5,CUST3572,Dalbir Raj,42,Female,New,South,Tamil Nadu,Coimbatore,Furniture,Bookshelf,5,5000.2,17945.66,25001.0,0,No Discount,7055.34,28.22,No,4,Cash,Standard,SP012,Darpan Chokshi
ORD042559,2024-04-10,2024-04-11,1,CUST7168,Aradhana Palan,19,Female,New,South,Telangana,Hyderabad,Electronics,Headphones,6,2925.57,8849.9,14569.34,17,Clearance Sale,5719.44,39.26,No,4,Credit Card,Express,SP038,Caleb Pradhan
ORD042560,2023-09-04,2023-09-06,2,CUST9818,Yadavi Warrior,65,Male,Returning,East,Odisha,Bhubaneswar,Home Appliances,Air Conditioner,6,42519.94,191174.77,255119.64,0,No Discount,63944.87,25.06,No,5,Credit Card,Premium,SP013,Tanvi Ben
ORD042561,2023-10-12,2023-10-14,2,CUST4878,Balvan Cherian,56,Female,Returning,North,Rajasthan,Jaipur,Sports,Badminton Racket,5,2643.36,8548.22,10573.44,20,Festival Offer,2025.22,19.15,No,5,Credit Card,Premium,SP039,Mitesh Soni
ORD042562,2025-03-23,2025-03-31,8,CUST7089,Nakul Gulati,61,Male,Returning,South,Karnataka,Bangalore,Sports,Gym Bag,8,991.83,4244.43,6903.14,13,Festival Offer,2658.71,38.51,No,3,Net Banking,Standard,SP002,Om Bains
ORD042563,2026-04-07,2026-04-10,3,CUST4367,Chandran Mangal,47,Female,New,North,Delhi,New Delhi,Electronics,Smartphone,3,26221.32,50124.31,68437.65,13,Loyalty Discount,18313.34,26.76,No,3,UPI,Express,SP021,Nicholas Suresh
ORD042564,2024-08-31,2024-09-08,8,CUST5506,Oliver Natarajan,46,Male,New,East,West Bengal,Kolkata,Furniture,Bookshelf,1,4609.44,2867.05,4609.44,0,No Discount,1742.39,37.8,No,5,Credit Card,Standard,SP027,Maanas Jaggi
ORD042565,2025-04-14,2025-04-17,3,CUST1934,Veda Ahluwalia,25,Female,Returning,Central,Madhya Pradesh,Indore,Clothing,Kurta,1,1287.11,707.53,1094.04,15,Clearance Sale,386.52,35.33,No,4,Debit Card,Express,SP030,Vanya Chahal
ORD042566,2025-11-10,2025-11-13,3,CUST2562,Maanav Munshi,64,Female,Returning,South,Karnataka,Mysore,Electronics,Tablet,8,22232.31,108820.89,140508.2,21,Clearance Sale,31687.31,22.55,No,5,Net Banking,Express,SP046,Jack Patla
ORD042567,2025-04-01,2025-04-05,4,CUST1355,Ikshita Sarraf,61,Male,Returning,East,West Bengal,Kolkata,Clothing,T-Shirt,9,842.14,4237.44,6290.79,17,Clearance Sale,2053.34,32.64,Yes,2,Credit Card,Premium,SP032,Gaurang Pai
ORD042568,2023-07-20,2023-07-23,3,CUST4774,Kashvi Singh,18,Female,New,West,Gujarat,Ahmedabad,Clothing,T-Shirt,2,725.58,759.16,1204.46,17,Festival Offer,445.31,36.97,No,4,Debit Card,Express,SP010,Nathan Kaul
ORD042569,2023-06-06,2023-06-14,8,CUST1298,Daksh Sastry,49,Male,Returning,Central,Madhya Pradesh,Bhopal,Home Appliances,Washing Machine,6,27425.71,114269.6,164554.26,0,No Discount,50284.66,30.56,No,4,UPI,Standard,SP025,Dakshesh Date
ORD042570,2025-01-16,2025-01-19,3,CUST2057,Alka Purohit,62,Male,Returning,South,Tamil Nadu,Chennai,Electronics,Smartwatch,8,7410.64,37945.57,46242.39,22,Clearance Sale,8296.82,17.94,Yes,3,Credit Card,Premium,SP007,Vidhi Ben
ORD042571,2023-08-03,2023-08-07,4,CUST8329,Qarin Devi,44,Male,Returning,Central,Chhattisgarh,Raipur,Home Appliances,Washing Machine,1,26130.85,18280.4,22472.53,14,Loyalty Discount,4192.13,18.65,No,3,Credit Card,Standard,SP022,Peter Dave
ORD042572,2023-09-01,2023-09-01,0,CUST5613,Arya Kala,58,Male,New,West,Gujarat,Ahmedabad,Furniture,Chair,7,2397.41,7769.51,12754.22,24,Clearance Sale,4984.71,39.08,Yes,1,Cash,Same Day,SP021,Nicholas Suresh
ORD042573,2026-04-19,2026-04-27,8,CUST4656,Neha Dara,45,Female,Returning,West,Gujarat,Ahmedabad,Clothing,Jeans,1,1358.68,914.35,1195.64,12,Loyalty Discount,281.29,23.53,No,5,Cash,Standard,SP038,Caleb Pradhan
ORD042574,2024-03-03,2024-03-06,3,CUST2020,Jason Sankaran,61,Male,Returning,West,Gujarat,Ahmedabad,Furniture,Sofa,5,24353.72,67479.58,97414.88,20,Festival Offer,29935.3,30.73,No,4,Net Banking,Express,SP032,Gaurang Pai
ORD042575,2023-09-23,2023-09-27,4,CUST1607,Veda Narain,42,Female,Returning,Central,Madhya Pradesh,Indore,Electronics,Headphones,7,2807.93,12062.19,16510.63,16,Festival Offer,4448.44,26.94,No,5,Credit Card,Premium,SP013,Tanvi Ben
ORD042576,2025-04-03,2025-04-03,0,CUST9013,Vamakshi Bajwa,27,Male,Returning,Central,Madhya Pradesh,Indore,Clothing,Kurta,4,1189.9,2885.26,4093.26,14,Loyalty Discount,1207.99,29.51,No,4,UPI,Same Day,SP010,Nathan Kaul
ORD042577,2024-07-18,2024-07-21,3,CUST5143,Bhavna Sachdev,54,Male,Returning,Central,Madhya Pradesh,Bhopal,Home Appliances,Mixer,2,2749.26,3907.82,5113.62,7,Loyalty Discount,1205.8,23.58,No,3,Cash,Express,SP031,Aarav Keer
